"id","disp.sunshine","disp.keebler","disp.nabisco","disp.private","feat.sunshine","feat.keebler","feat.nabisco","feat.private","price.sunshine","price.keebler","price.nabisco","price.private","choice"
18,0,0,0,0,0,0,0,0,105,99,129,59,"keebler"
18,0,0,0,1,0,0,0,0,109,122,129,79,"private"
19,0,0,0,0,0,0,0,0,69,88,120,71,"nabisco"
19,0,0,1,0,0,0,0,0,99,109,109,71,"nabisco"
19,0,0,1,0,0,0,0,0,99,109,99,71,"nabisco"
19,0,0,0,0,0,0,0,0,99,109,99,71,"nabisco"
19,0,0,0,0,0,0,1,0,96,119,89,68,"nabisco"
19,1,0,0,0,0,0,0,0,79,109,109,78,"nabisco"
19,1,0,0,0,0,0,0,0,49,109,109,78,"nabisco"
19,0,0,0,0,0,0,1,0,96,99,109,68,"nabisco"
19,1,0,0,0,0,0,0,0,79,105,109,78,"nabisco"
19,1,0,0,0,0,0,0,0,79,105,109,78,"nabisco"
19,1,0,0,0,0,0,0,0,79,109,89,78,"nabisco"
19,0,0,0,0,0,0,0,0,103,109,119,64,"nabisco"
19,0,0,0,0,0,0,0,0,103,109,119,64,"nabisco"
19,0,0,0,0,0,0,0,0,109,109,119,64,"nabisco"
19,0,0,0,0,0,0,0,0,109,109,119,78,"nabisco"
19,0,0,0,0,0,0,0,0,96,129,105,68,"nabisco"
19,0,0,0,0,0,0,0,0,109,119,99,71,"nabisco"
19,0,0,0,0,0,0,0,0,109,119,79,71,"nabisco"
19,0,0,0,0,0,0,0,0,109,109,119,78,"nabisco"
19,0,0,0,0,0,0,0,0,109,119,99,78,"nabisco"
19,0,0,1,0,0,0,0,0,109,109,129,78,"nabisco"
19,0,0,1,0,0,0,0,0,109,109,129,78,"nabisco"
19,0,0,0,1,0,0,1,0,109,121,119,64,"nabisco"
19,1,0,0,1,0,0,0,0,79,121,119,64,"nabisco"
19,0,0,0,0,0,0,0,0,79,121,119,64,"nabisco"
19,0,0,1,0,0,0,0,0,109,119,94,78,"nabisco"
19,1,0,1,0,1,0,0,0,79,121,109,78,"nabisco"
19,1,0,1,0,0,0,0,0,79,121,109,78,"nabisco"
19,1,0,1,0,0,0,0,0,79,121,109,78,"nabisco"
19,0,0,1,0,0,0,0,0,109,121,109,79,"nabisco"
19,0,0,1,0,0,0,0,0,109,109,109,115,"private"
19,0,0,1,0,0,0,0,0,109,113,109,96,"nabisco"
19,0,0,1,0,0,0,0,0,97,125,125,65,"nabisco"
19,0,0,1,0,0,0,0,0,109,121,129,91,"nabisco"
19,0,0,0,0,0,0,0,0,109,121,109,92,"nabisco"
19,0,0,0,0,1,0,0,0,89,121,99,86,"nabisco"
19,0,0,0,0,0,0,1,0,89,121,99,86,"nabisco"
19,1,1,1,0,0,0,0,0,109,114,129,96,"nabisco"
19,0,0,1,1,0,0,0,0,105,117,99,65,"nabisco"
19,0,0,0,0,0,0,0,0,95,121,99,82,"nabisco"
19,0,0,0,0,0,0,0,0,109,109,129,79,"nabisco"
19,0,0,0,0,0,0,0,0,109,104,99,72,"nabisco"
19,0,0,0,0,0,0,0,0,129,104,129,96,"nabisco"
20,0,0,0,0,0,0,0,0,89,99,89,50,"private"
20,0,0,1,1,0,0,0,1,89,99,89,50,"private"
20,0,0,0,0,0,0,0,0,99,109,95,55,"private"
20,0,0,0,0,0,0,0,0,89,99,105,65,"private"
20,0,0,0,0,0,0,0,0,79,102,105,65,"private"
20,0,0,0,1,0,0,0,1,89,102,105,49,"nabisco"
20,0,0,0,1,0,0,0,1,89,102,105,49,"nabisco"
20,1,1,0,0,0,1,0,0,89,99,115,65,"private"
20,1,1,0,0,0,0,0,1,89,115,99,50,"private"
20,0,0,1,0,0,0,0,0,97,109,115,49,"private"
20,0,0,0,0,0,0,0,0,88,99,115,60,"nabisco"
20,0,0,0,1,0,0,1,1,97,115,109,59,"private"
20,0,1,1,0,0,1,0,0,88,98,108,58,"private"
20,0,0,0,0,0,0,0,0,97,125,125,60,"nabisco"
20,0,1,0,0,0,0,0,0,93,113,108,58,"private"
20,0,0,0,0,0,0,0,0,93,119,98,58,"private"
20,0,0,0,0,0,0,0,0,93,112,98,58,"private"
20,0,0,1,0,0,0,0,0,105,129,99,65,"private"
20,0,0,0,1,0,0,0,0,124,105,98,58,"private"
21,0,0,0,0,0,0,0,0,98,88,120,71,"nabisco"
21,1,0,1,0,0,0,0,0,69,109,109,71,"nabisco"
21,1,0,1,0,0,0,0,0,98,99,109,71,"nabisco"
21,0,0,1,0,0,0,0,0,99,109,109,71,"nabisco"
21,0,0,1,0,0,0,0,0,99,99,109,71,"nabisco"
21,0,0,1,0,0,0,0,0,99,109,99,71,"nabisco"
21,1,0,0,0,0,0,0,0,79,109,109,78,"nabisco"
21,1,0,0,0,0,0,0,0,49,109,109,78,"nabisco"
21,0,0,0,0,0,0,0,0,103,109,89,78,"nabisco"
21,1,0,0,0,0,0,0,0,99,105,109,78,"nabisco"
21,1,0,0,0,0,0,0,0,79,109,89,78,"nabisco"
21,0,0,0,0,0,0,0,0,103,109,119,64,"nabisco"
21,0,0,0,0,0,0,0,0,109,109,119,64,"nabisco"
21,0,0,0,0,0,0,0,0,109,109,119,78,"nabisco"
21,0,0,0,0,0,0,0,0,109,119,99,71,"nabisco"
21,0,0,0,0,0,0,0,0,109,119,99,71,"nabisco"
21,0,0,0,0,0,0,0,0,89,109,119,84,"nabisco"
21,0,0,1,0,0,0,0,0,109,119,99,78,"nabisco"
21,0,0,0,0,0,0,0,0,109,109,129,78,"nabisco"
21,1,0,0,1,0,0,0,0,79,121,119,64,"nabisco"
21,0,0,0,1,0,0,0,0,109,119,129,78,"keebler"
21,1,0,1,0,1,0,0,0,79,121,109,78,"nabisco"
21,1,0,1,0,0,0,0,0,79,121,109,78,"nabisco"
21,0,0,1,0,0,0,0,0,109,121,129,79,"nabisco"
21,0,0,0,0,0,0,0,0,98,113,109,79,"nabisco"
21,0,0,0,0,0,0,0,0,109,121,99,86,"nabisco"
22,0,0,0,0,0,0,0,0,89,102,89,49,"nabisco"
22,0,0,1,0,0,0,0,0,89,102,89,65,"nabisco"
22,0,0,0,1,0,0,0,1,89,107,115,50,"nabisco"
22,0,1,0,0,0,0,0,1,89,115,99,50,"nabisco"
22,0,1,0,0,0,1,0,0,97,109,115,65,"nabisco"
22,0,0,1,0,0,0,0,0,88,115,99,65,"nabisco"
22,0,0,0,0,0,0,0,0,88,99,125,65,"nabisco"
22,0,1,0,0,0,1,0,0,97,99,125,60,"nabisco"
22,0,0,1,0,0,0,0,0,88,125,109,65,"nabisco"
22,0,0,0,0,0,0,1,0,97,125,109,65,"nabisco"
22,0,1,1,1,0,0,0,1,97,109,109,52,"nabisco"
22,0,0,1,1,0,0,0,0,105,125,99,65,"nabisco"
22,0,1,0,0,0,0,0,0,105,117,129,65,"nabisco"
22,0,0,1,1,0,0,0,0,105,117,129,59,"nabisco"
22,0,0,1,0,0,0,0,0,105,129,99,59,"nabisco"
22,0,0,1,0,0,0,0,0,105,99,99,65,"nabisco"
23,0,0,0,0,0,0,0,0,99,109,95,55,"private"
23,0,0,0,0,0,0,0,0,79,109,109,55,"private"
23,0,0,0,0,0,0,0,0,79,105,109,55,"private"
23,0,0,0,0,0,0,0,0,103,109,119,55,"private"
23,0,0,0,0,0,0,0,0,109,109,119,55,"private"
23,0,0,0,0,0,0,0,0,109,109,119,55,"private"
23,0,0,0,0,0,0,0,0,99,119,99,55,"private"
23,0,0,0,0,0,0,0,0,109,119,99,55,"private"
23,0,0,0,0,0,0,0,0,98,119,99,55,"private"
23,0,0,0,0,0,0,0,0,98,109,129,55,"private"
23,0,0,0,0,0,0,1,0,98,121,119,55,"private"
23,0,0,0,0,0,0,0,0,98,121,119,55,"private"
23,0,0,0,0,0,0,0,0,98,119,129,55,"private"
23,0,0,0,0,0,0,0,0,79,121,109,55,"private"
23,0,0,0,0,0,0,0,0,79,121,109,55,"private"
23,1,0,1,0,0,0,0,0,79,121,109,59,"private"
23,0,0,1,0,0,0,0,0,109,121,129,59,"private"
23,0,0,0,0,0,0,0,0,109,121,129,59,"private"
23,0,0,1,0,0,0,0,0,109,109,109,59,"private"
23,0,0,1,1,0,0,0,0,98,109,109,96,"nabisco"
23,0,0,1,0,0,0,0,0,109,121,129,59,"private"
23,0,0,1,0,0,0,0,0,109,121,129,59,"private"
23,0,0,0,0,0,0,0,0,109,121,109,59,"private"
23,0,0,0,0,0,0,0,0,109,117,129,59,"private"
23,0,0,0,0,0,0,0,0,109,104,99,59,"private"
24,0,0,0,0,0,0,0,0,89,99,89,65,"private"
24,0,0,1,0,1,0,0,0,89,99,101,69,"private"
24,0,0,0,0,0,0,0,0,109,109,119,89,"private"
24,1,0,1,0,0,0,0,1,79,125,106,49,"private"
24,1,0,0,1,0,0,0,0,79,125,99,69,"private"
24,0,0,0,0,0,0,0,0,98,109,129,69,"private"
24,0,0,1,1,0,0,0,0,78,135,109,65,"private"
24,0,0,0,0,0,0,0,0,98,119,129,89,"private"
24,0,0,0,0,1,0,0,0,79,121,109,89,"private"
24,0,0,0,0,0,0,0,0,97,125,125,65,"private"
24,0,0,0,0,0,0,0,0,119,135,109,89,"private"
24,0,0,0,0,0,0,0,0,119,129,129,89,"private"
24,0,0,1,0,0,0,0,0,105,125,99,59,"private"
24,0,0,0,0,0,0,0,0,89,135,104,89,"private"
24,0,0,1,0,0,0,0,0,105,129,99,59,"private"
25,0,0,0,0,0,0,0,0,89,99,89,65,"nabisco"
25,1,0,0,0,1,0,0,0,49,109,109,78,"sunshine"
25,0,0,0,0,0,0,0,0,89,105,89,65,"sunshine"
25,0,0,1,0,0,0,0,0,89,102,105,65,"sunshine"
25,0,0,0,1,0,0,0,1,89,107,115,50,"sunshine"
25,0,1,0,0,0,1,0,0,89,99,115,65,"sunshine"
25,1,0,0,0,1,0,0,0,49,125,106,69,"sunshine"
25,1,1,0,0,1,1,0,0,79,99,115,65,"sunshine"
25,0,0,1,0,0,0,0,0,79,115,99,65,"sunshine"
25,0,0,0,0,0,0,0,0,79,121,119,69,"private"
25,1,0,0,0,1,0,0,0,79,135,129,65,"sunshine"
25,1,0,1,0,0,0,0,0,79,121,109,78,"sunshine"
25,0,0,1,0,0,0,0,0,109,121,129,99,"private"
25,0,0,1,0,0,0,0,0,95,121,99,82,"sunshine"
25,0,0,1,0,0,0,0,0,119,125,89,68,"nabisco"
25,0,0,1,0,0,0,0,0,105,99,99,65,"private"
26,0,0,0,0,0,0,0,0,69,88,89,55,"private"
26,0,0,1,0,0,0,0,0,99,99,109,55,"private"
26,0,0,1,0,0,0,0,0,99,109,99,55,"private"
26,1,0,0,0,0,0,0,0,79,109,109,55,"private"
26,1,0,0,0,0,0,0,0,49,109,109,78,"sunshine"
26,1,0,0,0,0,0,0,0,59,109,89,55,"private"
26,1,0,0,0,0,0,0,0,79,109,89,55,"private"
26,1,0,0,0,0,0,0,0,79,105,109,55,"private"
26,0,0,0,0,0,0,0,0,103,109,89,55,"private"
26,0,0,0,0,0,0,0,0,103,109,89,55,"private"
26,0,0,0,0,0,0,0,0,109,109,119,55,"private"
26,0,0,0,0,0,0,0,0,89,109,119,55,"private"
26,0,0,0,0,0,0,0,0,89,109,119,55,"private"
26,0,0,0,0,0,0,0,0,89,109,119,55,"private"
26,0,0,1,0,0,0,0,0,109,119,99,55,"private"
26,0,0,1,0,0,0,0,0,109,109,129,55,"private"
26,0,0,0,0,0,0,0,0,109,109,129,55,"private"
26,0,0,0,0,0,0,1,0,109,121,119,55,"private"
26,1,0,0,0,0,0,0,0,79,121,119,55,"private"
26,0,0,0,0,0,0,0,0,79,121,119,55,"private"
26,1,0,0,1,0,0,0,0,79,119,129,89,"private"
26,1,0,1,0,1,0,0,0,79,121,109,55,"private"
26,0,0,1,0,0,0,0,0,109,121,109,59,"private"
26,0,0,0,0,0,0,0,0,109,121,109,59,"private"
26,0,0,0,0,0,0,0,0,109,121,109,59,"private"
26,0,0,0,0,0,0,1,0,89,121,99,59,"private"
26,0,1,0,0,0,0,0,0,109,104,129,59,"private"
26,0,0,1,0,0,0,0,0,95,121,99,59,"private"
26,0,0,1,0,0,0,0,0,95,121,99,59,"private"
26,0,0,0,0,0,0,0,0,109,109,129,59,"private"
26,0,0,0,0,0,0,0,0,109,121,129,59,"private"
26,0,0,0,0,0,0,0,0,96,139,109,68,"nabisco"
26,0,0,1,0,0,0,0,0,129,104,129,59,"private"
27,0,0,0,0,0,0,0,0,59,99,89,65,"sunshine"
27,0,1,0,0,0,0,0,0,89,89,105,65,"private"
27,0,0,0,1,0,0,0,1,89,99,89,50,"private"
27,0,0,0,0,0,0,0,0,89,105,105,65,"private"
27,0,0,1,0,0,0,0,0,89,102,105,65,"private"
27,0,0,0,1,0,0,0,1,89,102,105,50,"private"
27,0,0,0,1,0,0,0,1,89,107,115,50,"private"
27,0,1,0,0,0,0,0,0,89,99,115,65,"private"
27,0,0,0,1,0,0,0,1,88,115,125,59,"private"
27,0,0,0,1,0,0,0,0,88,125,125,65,"private"
27,0,0,1,0,0,0,1,0,97,125,109,65,"private"
27,0,0,1,0,0,0,1,0,97,117,109,65,"private"
27,0,0,1,0,0,0,1,0,105,125,99,65,"private"
27,0,0,1,1,0,0,0,0,105,125,99,65,"private"
27,0,0,1,1,0,0,0,0,105,117,129,65,"private"
27,0,0,1,0,0,0,0,0,105,117,99,65,"private"
27,0,0,0,0,0,0,0,0,105,99,129,65,"private"
28,0,0,0,0,0,0,0,0,89,99,89,65,"nabisco"
28,0,0,0,0,0,0,0,0,89,99,89,65,"nabisco"
28,0,0,0,0,0,0,0,0,89,99,105,65,"nabisco"
28,0,0,1,0,0,0,1,0,79,105,89,65,"nabisco"
28,0,0,0,0,0,0,0,0,89,102,105,65,"nabisco"
28,1,0,1,0,1,0,1,0,79,102,89,65,"nabisco"
28,0,0,1,0,0,0,0,0,89,102,89,65,"nabisco"
28,0,0,0,1,0,0,0,1,89,107,115,50,"nabisco"
28,1,1,0,0,0,1,0,0,89,99,115,65,"nabisco"
28,1,1,0,0,0,0,0,0,89,99,115,60,"nabisco"
28,1,0,0,0,0,0,0,0,89,115,99,60,"nabisco"
28,0,0,1,0,0,0,0,0,89,115,99,60,"nabisco"
28,0,0,1,0,0,0,0,0,97,115,99,60,"nabisco"
28,0,0,0,0,0,0,0,0,97,115,74,60,"nabisco"
28,0,0,0,0,0,0,0,0,97,115,125,60,"nabisco"
28,0,0,0,0,0,0,0,0,97,125,109,61,"nabisco"
28,0,1,0,0,0,0,0,0,97,99,125,60,"nabisco"
28,0,1,0,0,0,1,0,0,97,99,125,60,"nabisco"
28,0,0,0,0,0,0,0,0,97,125,125,60,"nabisco"
28,0,0,0,0,0,0,0,0,97,125,125,60,"nabisco"
28,0,0,0,0,0,0,0,0,97,125,125,60,"nabisco"
28,0,0,0,0,0,0,1,0,97,109,109,60,"nabisco"
28,0,0,0,0,0,0,0,0,97,109,109,60,"nabisco"
28,0,0,1,0,0,0,0,0,109,121,129,93,"nabisco"
28,0,0,1,0,0,0,0,0,109,121,99,84,"nabisco"
28,0,1,1,0,0,1,0,0,89,109,129,96,"nabisco"
28,0,1,1,0,0,0,0,0,109,109,129,96,"nabisco"
28,0,1,1,0,0,0,0,0,109,109,129,96,"nabisco"
28,0,0,1,0,0,0,0,0,119,125,89,68,"nabisco"
28,0,0,0,1,0,0,0,0,129,104,129,96,"nabisco"
28,0,0,0,0,0,0,0,0,109,125,129,68,"nabisco"
29,0,0,0,0,0,0,0,0,98,88,120,71,"nabisco"
29,1,0,1,0,0,0,0,0,69,109,109,71,"nabisco"
29,0,0,1,0,0,0,0,0,99,99,99,71,"nabisco"
29,1,0,0,0,0,0,0,0,59,109,89,78,"nabisco"
29,0,0,0,0,0,0,0,0,103,109,89,78,"nabisco"
29,0,0,0,0,0,0,0,0,96,119,119,68,"nabisco"
29,0,0,0,0,0,0,0,0,89,119,99,78,"nabisco"
29,0,0,1,0,0,0,0,0,88,115,125,65,"nabisco"
29,0,0,0,0,0,0,0,0,79,121,119,64,"nabisco"
29,1,0,1,0,1,0,0,0,79,121,109,78,"nabisco"
29,0,0,1,0,0,0,0,0,109,109,109,96,"nabisco"
29,0,0,0,0,0,0,0,0,98,113,109,79,"nabisco"
29,0,0,1,0,0,0,0,0,109,121,129,93,"nabisco"
29,0,0,1,0,0,0,0,0,95,121,99,82,"nabisco"
29,0,0,0,0,0,0,0,0,109,109,129,79,"nabisco"
30,0,0,0,0,0,0,0,0,69,88,109,71,"nabisco"
30,0,0,0,0,0,0,0,0,96,119,79,68,"nabisco"
30,1,0,0,0,0,0,0,0,49,109,109,78,"sunshine"
30,0,0,0,0,0,0,0,0,103,109,89,78,"nabisco"
30,0,0,0,0,0,0,0,0,103,109,89,78,"nabisco"
30,0,0,0,0,0,0,0,0,99,119,99,71,"nabisco"
30,0,0,0,0,0,0,0,0,109,119,99,71,"nabisco"
30,0,0,0,0,0,0,0,0,96,129,105,68,"nabisco"
30,0,0,0,0,0,0,0,0,98,109,129,78,"nabisco"
30,1,0,0,0,0,0,0,0,88,109,105,58,"sunshine"
30,0,0,0,0,0,0,0,0,98,119,129,89,"private"
30,0,0,1,0,0,0,0,0,98,119,129,89,"private"
30,0,0,0,0,0,0,0,0,98,119,129,78,"nabisco"
30,0,0,1,0,0,0,0,0,109,121,129,79,"nabisco"
30,0,0,0,0,0,0,0,0,109,121,109,86,"nabisco"
30,0,0,0,0,0,0,0,0,109,121,109,84,"nabisco"
30,0,0,1,0,0,0,1,0,89,121,99,86,"nabisco"
30,0,1,0,0,0,0,0,0,109,121,99,82,"nabisco"
30,0,0,0,0,0,0,0,0,109,116,129,79,"nabisco"
31,0,0,0,0,0,0,0,0,89,99,89,65,"nabisco"
31,0,0,1,0,0,0,1,0,89,99,89,65,"nabisco"
31,0,0,0,0,0,0,0,0,89,99,105,65,"private"
31,0,0,0,0,0,0,0,0,79,109,109,89,"private"
31,0,0,0,0,0,0,0,0,103,109,89,89,"private"
31,0,0,0,0,0,0,0,0,103,109,89,89,"private"
31,0,0,0,0,0,0,0,0,79,102,105,65,"private"
31,0,0,0,0,0,0,0,0,79,105,109,89,"private"
31,0,0,0,0,0,0,1,0,99,108,89,68,"nabisco"
31,0,0,0,0,0,0,0,0,103,109,119,69,"private"
31,0,0,0,0,0,0,0,0,109,109,119,89,"private"
31,0,0,0,0,0,0,0,0,98,109,129,89,"private"
31,0,0,1,1,0,0,0,0,98,121,119,69,"private"
31,0,0,0,0,0,0,1,0,97,125,109,65,"private"
31,0,0,1,0,0,0,0,0,109,121,129,89,"private"
31,0,0,0,0,0,0,0,0,109,135,129,73,"private"
31,0,0,1,0,0,0,1,0,105,125,99,65,"private"
31,0,1,1,0,0,1,0,0,89,109,129,115,"private"
31,0,0,0,1,0,0,0,0,105,125,99,61,"nabisco"
31,0,0,0,0,0,0,0,0,119,120,109,89,"nabisco"
31,0,0,1,0,0,0,0,0,119,125,89,68,"nabisco"
32,0,0,0,0,0,0,0,0,89,99,89,53,"nabisco"
32,0,1,1,0,0,0,0,0,89,99,89,61,"nabisco"
32,0,0,1,0,1,0,0,0,69,109,79,61,"nabisco"
32,0,0,0,1,1,0,1,0,79,104,89,62,"nabisco"
32,0,1,0,0,0,1,0,0,79,99,119,61,"nabisco"
32,0,1,0,0,0,0,0,1,79,115,99,53,"nabisco"
32,0,0,0,0,1,1,0,0,88,99,119,61,"nabisco"
32,0,0,1,1,0,0,0,0,97,115,109,61,"nabisco"
32,0,1,1,0,0,0,0,0,97,129,74,61,"nabisco"
32,0,0,0,0,0,0,0,0,103,129,109,61,"nabisco"
32,0,0,0,1,0,0,0,0,105,119,105,58,"nabisco"
32,0,0,0,0,0,0,0,0,105,125,99,61,"nabisco"
32,0,1,0,0,0,0,0,0,105,129,125,61,"nabisco"
32,0,0,0,0,0,0,1,0,105,129,99,61,"nabisco"
33,0,0,0,0,0,0,0,0,69,88,120,71,"nabisco"
33,0,0,0,0,0,0,0,0,79,109,109,55,"private"
33,0,0,1,0,0,0,1,0,79,105,89,65,"nabisco"
33,0,0,0,0,0,0,0,0,89,102,105,65,"nabisco"
33,1,0,1,0,0,0,1,0,89,102,89,65,"nabisco"
33,0,0,0,0,0,0,0,0,93,98,88,59,"nabisco"
33,0,0,0,0,0,0,0,0,89,107,115,65,"sunshine"
33,1,1,0,0,0,1,0,0,89,99,115,65,"keebler"
33,0,0,0,0,0,0,0,0,99,119,99,71,"nabisco"
33,0,0,0,0,0,0,0,0,109,119,99,55,"private"
33,0,0,0,0,0,0,0,0,89,109,119,78,"keebler"
33,0,0,1,0,0,0,0,0,97,115,99,60,"sunshine"
33,0,0,0,0,0,0,0,0,98,109,129,55,"private"
33,0,0,0,0,0,0,1,0,98,121,119,69,"private"
33,0,0,0,0,0,0,0,0,98,121,119,69,"private"
33,0,0,0,0,0,0,0,0,98,119,129,78,"nabisco"
33,0,0,1,0,0,0,0,0,98,119,129,55,"private"
33,0,1,0,0,0,0,0,0,97,99,125,60,"keebler"
33,1,0,1,0,0,0,0,0,79,121,109,78,"sunshine"
33,0,1,1,0,0,0,0,0,88,98,108,58,"nabisco"
33,0,0,0,0,0,0,0,0,97,125,125,60,"nabisco"
33,0,0,0,0,0,0,1,0,97,109,109,60,"nabisco"
33,0,0,1,0,0,0,0,0,109,121,129,93,"nabisco"
33,0,0,1,0,0,0,0,0,109,121,129,59,"private"
33,0,0,1,0,0,0,0,0,109,121,129,105,"private"
33,0,0,0,0,0,0,0,0,109,121,109,59,"private"
33,0,0,0,0,0,0,0,0,109,121,109,59,"private"
33,0,0,1,0,0,0,0,0,105,125,99,65,"nabisco"
33,0,0,0,1,0,0,0,0,93,119,100,63,"nabisco"
33,0,1,0,0,0,0,0,0,105,117,129,65,"nabisco"
33,0,1,1,0,0,0,0,0,109,109,129,115,"private"
33,0,1,0,1,0,0,0,0,93,112,119,63,"nabisco"
33,0,0,1,0,0,0,0,0,105,125,99,59,"nabisco"
33,0,0,0,0,0,0,0,0,95,125,99,82,"nabisco"
33,0,0,0,0,0,0,0,0,93,112,119,64,"nabisco"
33,0,0,0,0,0,0,0,0,109,116,129,89,"private"
33,0,0,0,1,0,0,0,0,95,104,99,79,"private"
33,0,0,0,1,0,0,0,1,124,105,98,38,"private"
33,0,0,1,1,0,0,0,0,129,104,118,96,"nabisco"
34,0,0,0,0,0,0,0,0,89,99,89,65,"nabisco"
34,0,1,0,0,0,0,0,0,89,89,105,65,"nabisco"
34,0,0,1,1,0,0,0,1,89,99,89,50,"nabisco"
34,0,0,1,0,0,0,0,0,89,99,89,65,"nabisco"
34,1,0,1,0,0,0,1,0,79,105,89,65,"nabisco"
34,0,0,1,0,0,0,0,0,79,105,89,65,"nabisco"
34,0,0,0,0,0,0,0,0,79,102,105,65,"nabisco"
34,0,0,0,1,0,0,0,1,89,107,115,50,"private"
34,1,1,0,0,0,0,0,0,89,99,115,60,"nabisco"
34,0,0,1,0,0,0,1,0,89,115,99,60,"nabisco"
34,0,0,1,0,0,0,0,0,88,99,115,60,"keebler"
34,0,0,1,0,0,0,0,0,97,115,99,60,"nabisco"
34,0,0,1,0,0,0,0,0,97,115,99,60,"nabisco"
34,0,0,0,0,0,0,1,0,97,125,109,60,"nabisco"
34,0,1,0,0,0,1,0,0,97,99,125,60,"nabisco"
34,0,1,0,0,0,0,0,0,97,125,109,60,"nabisco"
34,0,0,0,0,0,0,1,0,97,125,109,60,"nabisco"
34,0,0,0,0,0,0,0,0,97,125,125,60,"nabisco"
34,0,0,0,0,0,0,0,0,97,125,125,60,"nabisco"
34,0,0,0,0,0,0,0,0,97,125,125,65,"nabisco"
34,0,0,1,0,0,0,1,0,105,125,99,65,"nabisco"
34,0,0,1,1,0,0,1,0,105,125,99,65,"nabisco"
34,0,1,0,0,0,0,0,0,105,117,129,65,"nabisco"
34,0,1,1,0,0,0,0,0,105,125,99,59,"nabisco"
34,0,0,1,0,0,0,0,0,105,125,99,59,"nabisco"
34,0,0,0,0,0,0,0,0,105,99,129,59,"private"
34,0,0,0,0,0,0,0,0,124,105,119,64,"nabisco"
34,0,0,1,0,0,0,0,0,105,129,99,65,"nabisco"
34,0,0,0,0,0,0,0,0,105,129,129,65,"nabisco"
35,0,0,0,0,0,0,0,0,59,99,89,65,"nabisco"
35,0,0,1,1,0,0,0,1,89,99,89,50,"nabisco"
35,0,0,0,0,0,0,0,0,89,99,105,65,"nabisco"
35,1,0,1,0,1,0,0,0,69,105,89,65,"nabisco"
35,1,1,0,0,0,0,0,0,89,99,115,60,"nabisco"
35,0,0,1,0,0,0,1,0,89,115,99,60,"nabisco"
35,0,0,1,0,0,0,0,0,97,115,99,60,"nabisco"
35,0,0,0,1,0,0,1,1,97,115,109,57,"nabisco"
35,0,1,0,0,0,1,0,0,97,99,125,60,"nabisco"
35,0,0,0,0,0,0,0,0,97,125,109,60,"nabisco"
35,0,1,1,1,0,0,0,0,97,109,109,60,"nabisco"
35,0,0,1,1,0,0,0,1,105,125,99,50,"nabisco"
35,0,1,1,0,0,0,0,0,105,125,99,59,"nabisco"
35,0,1,0,0,0,1,0,0,105,99,129,59,"nabisco"
35,0,0,1,0,0,0,1,0,105,129,99,59,"nabisco"
35,0,0,1,1,0,0,0,0,129,104,118,96,"nabisco"
36,0,0,0,0,0,0,0,0,69,88,89,55,"private"
36,1,0,1,0,0,0,1,0,68,88,88,59,"nabisco"
36,1,0,0,0,0,0,0,0,69,88,106,68,"sunshine"
36,1,0,1,0,0,0,0,0,85,108,89,68,"nabisco"
36,0,0,0,0,0,0,0,0,79,109,109,55,"private"
36,0,0,0,0,0,0,0,0,93,98,88,59,"nabisco"
36,0,0,0,0,0,0,0,0,79,105,109,89,"private"
36,0,0,0,0,0,0,0,0,98,105,109,55,"private"
36,0,0,0,0,0,0,0,0,98,109,89,55,"private"
36,0,0,0,0,0,0,0,0,109,109,119,55,"private"
36,0,0,0,0,0,0,0,0,109,109,119,72,"private"
36,0,1,0,0,0,0,0,0,89,109,119,84,"nabisco"
36,0,0,0,0,0,0,0,0,98,119,99,78,"nabisco"
36,0,0,0,0,0,0,0,0,97,115,99,61,"nabisco"
36,0,0,0,0,0,0,0,0,98,109,129,89,"private"
36,0,0,0,0,0,0,0,0,98,109,129,78,"nabisco"
36,0,0,1,1,0,0,0,0,98,121,119,64,"nabisco"
36,0,0,0,0,0,0,0,0,98,119,129,62,"private"
36,0,1,0,0,0,0,1,0,109,119,109,68,"keebler"
36,0,0,1,0,0,0,0,0,109,121,129,59,"private"
36,1,0,0,0,1,0,1,0,79,124,99,68,"nabisco"
36,0,1,1,0,0,1,0,0,89,109,129,96,"nabisco"
36,0,0,1,0,0,0,0,0,95,119,129,89,"private"
36,0,1,0,0,0,1,0,0,105,99,129,59,"keebler"
36,0,0,1,0,0,0,1,0,105,129,99,59,"nabisco"
36,0,0,0,1,0,0,0,0,109,104,99,79,"private"
36,0,0,0,1,0,0,0,0,95,104,123,115,"private"
36,0,0,0,1,0,0,0,0,129,104,123,115,"private"
37,0,0,0,0,0,0,0,0,79,99,69,69,"nabisco"
37,0,0,0,0,0,0,0,0,99,99,109,55,"private"
37,0,0,1,0,0,0,0,0,99,109,99,55,"private"
37,0,0,0,0,0,0,0,0,79,109,109,55,"private"
37,1,0,1,0,0,0,0,0,89,104,99,61,"sunshine"
37,0,1,0,0,0,1,0,0,89,99,115,65,"private"
37,0,0,0,0,0,0,0,0,99,119,99,55,"private"
37,1,0,0,0,0,0,0,0,79,121,119,55,"private"
37,0,0,1,0,0,0,1,0,97,125,109,65,"private"
37,0,0,1,0,0,0,0,0,109,121,109,59,"private"
37,0,0,1,0,0,0,1,0,97,117,109,65,"private"
37,0,0,0,0,0,0,0,0,98,113,111,59,"private"
